id,Day,ROUTE_SURVEYEDCode
12251.0,Thursday,UTA_1_1_00
12252.0,Thursday,UTA_1_821_00
12253.0,Thursday,UTA_1_701_00
12255.0,Thursday,UTA_1_830X_00
12256.0,Thursday,UTA_1_217_01
12261.0,Thursday,UTA_1_830X_00
12264.0,Thursday,UTA_1_830X_00
12265.0,Thursday,UTA_1_703_01
12266.0,Thursday,UTA_1_200_00
12271.0,Thursday,UTA_1_850_01
12274.0,Thursday,UTA_1_703_01
12277.0,Thursday,UTA_1_612_01
12278.0,Thursday,UTA_1_200_00
12280.0,Thursday,UTA_1_701_01
12281.0,Thursday,UTA_1_703_01
12282.0,Thursday,UTA_1_1_01
12285.0,Thursday,UTA_1_701_01
12286.0,Thursday,UTA_1_850_01
12288.0,Thursday,UTA_1_703_01
12292.0,Thursday,UTA_1_509_01
12298.0,Thursday,UTA_1_850_01
12300.0,Thursday,UTA_1_455_00
12303.0,Thursday,UTA_1_200_01
12304.0,Thursday,UTA_1_850_01
12306.0,Thursday,UTA_1_850_01
12307.0,Thursday,UTA_1_200_00
12309.0,Thursday,UTA_1_612_01
12310.0,Thursday,UTA_1_703_01
12311.0,Thursday,UTA_1_821_01
12312.0,Thursday,UTA_1_612_01
12313.0,Thursday,UTA_1_200_00
12314.0,Thursday,UTA_1_850_00
12317.0,Thursday,UTA_1_703_01
12318.0,Thursday,UTA_1_217_01
12319.0,Thursday,UTA_1_612_01
12320.0,Thursday,UTA_1_200_00
12321.0,Thursday,UTA_1_612_00
12322.0,Thursday,UTA_1_200_01
12325.0,Thursday,UTA_1_701_01
12326.0,Thursday,UTA_1_821_01
12328.0,Thursday,UTA_1_821_01
12329.0,Thursday,UTA_1_703_00
12334.0,Thursday,UTA_1_704_01
12335.0,Thursday,UTA_1_821_01
12337.0,Thursday,UTA_1_612_00
12338.0,Thursday,UTA_1_703_00
12339.0,Thursday,UTA_1_821_01
12340.0,Thursday,UTA_1_612_00
12343.0,Thursday,UTA_1_1_00
12346.0,Thursday,UTA_1_821_01
12347.0,Thursday,UTA_1_701_00
12348.0,Thursday,UTA_1_612_00
12349.0,Thursday,UTA_1_821_01
12350.0,Thursday,UTA_1_703_00
12351.0,Thursday,UTA_1_703_00
12354.0,Thursday,UTA_1_612_00
12357.0,Thursday,UTA_1_701_00
12358.0,Thursday,UTA_1_821_01
12361.0,Thursday,UTA_1_703_00
12363.0,Thursday,UTA_1_821_00
12364.0,Thursday,UTA_1_704_01
12365.0,Thursday,UTA_1_701_00
12366.0,Thursday,UTA_1_1_00
12367.0,Thursday,UTA_1_703_00
12370.0,Thursday,UTA_1_704_01
12372.0,Thursday,UTA_1_1_00
12373.0,Thursday,UTA_1_703_00
12374.0,Thursday,UTA_1_701_00
12375.0,Thursday,UTA_1_612_01
12377.0,Thursday,UTA_1_1_00
12383.0,Thursday,UTA_1_455_00
12384.0,Thursday,UTA_1_821_00
12386.0,Thursday,UTA_1_821_00
12387.0,Thursday,UTA_1_1_00
12390.0,Thursday,UTA_1_821_00
12391.0,Thursday,UTA_1_701_01
12392.0,Thursday,UTA_1_703_01
12393.0,Thursday,UTA_1_720_00
12394.0,Thursday,UTA_1_2_01
12395.0,Thursday,UTA_1_704_00
12396.0,Thursday,UTA_1_821_01
12399.0,Thursday,UTA_1_720_00
12400.0,Thursday,UTA_1_704_00
12401.0,Thursday,UTA_1_2_01
12402.0,Thursday,UTA_1_701_01
12409.0,Thursday,UTA_1_701_01
12410.0,Thursday,UTA_1_703_01
12411.0,Thursday,UTA_1_821_01
12412.0,Thursday,UTA_1_701_01
12418.0,Thursday,UTA_1_704_00
12423.0,Thursday,UTA_1_704_01
12430.0,Thursday,UTA_1_701_00
12436.0,Thursday,UTA_1_701_00
12437.0,Thursday,UTA_1_750_00
12438.0,Thursday,UTA_1_200_01
12442.0,Thursday,UTA_1_701_00
12445.0,Thursday,UTA_1_455_00
12446.0,Thursday,UTA_1_750_00
12447.0,Thursday,UTA_1_720_00
12448.0,Thursday,UTA_1_54_00
12449.0,Thursday,UTA_1_455_00
12451.0,Thursday,UTA_1_200_01
12453.0,Thursday,UTA_1_750_00
12454.0,Thursday,UTA_1_701_01
12456.0,Thursday,UTA_1_701_00
12457.0,Thursday,UTA_1_720_01
12458.0,Thursday,UTA_1_200_01
12463.0,Thursday,UTA_1_750_00
12466.0,Thursday,UTA_1_720_00
12467.0,Thursday,UTA_1_200_01
12468.0,Thursday,UTA_1_834_01
12469.0,Thursday,UTA_1_455_00
12470.0,Thursday,UTA_1_33_01
12471.0,Thursday,UTA_1_750_00
12472.0,Thursday,UTA_1_200_01
12473.0,Thursday,UTA_1_701_00
12475.0,Thursday,UTA_1_750_00
12477.0,Thursday,UTA_1_200_01
12479.0,Thursday,UTA_1_455_00
12481.0,Thursday,UTA_1_701_00
12482.0,Thursday,UTA_1_200_01
12483.0,Thursday,UTA_1_750_00
12486.0,Thursday,UTA_1_217_01
12489.0,Thursday,UTA_1_850_00
12491.0,Thursday,UTA_1_200_01
12492.0,Thursday,UTA_1_209_00
12493.0,Thursday,UTA_1_750_00
12494.0,Thursday,UTA_1_833_00
12495.0,Thursday,UTA_1_33_00
12496.0,Thursday,UTA_1_217_01
12497.0,Thursday,UTA_1_833_00
12498.0,Thursday,UTA_1_750_00
12500.0,Thursday,UTA_1_200_00
12501.0,Thursday,UTA_1_455_00
12502.0,Thursday,UTA_1_750_00
12503.0,Thursday,UTA_1_833_00
12504.0,Thursday,UTA_1_470_01
12505.0,Thursday,UTA_1_455_00
12506.0,Thursday,UTA_1_39_01
12507.0,Thursday,UTA_1_217_01
12508.0,Thursday,UTA_1_750_00
12509.0,Thursday,UTA_1_470_00
12511.0,Thursday,UTA_1_470_01
12513.0,Thursday,UTA_1_833_00
12515.0,Thursday,UTA_1_455_00
12516.0,Thursday,UTA_1_470_01
12517.0,Thursday,UTA_1_217_01
12518.0,Thursday,UTA_1_200_00
12519.0,Thursday,UTA_1_54_01
12521.0,Thursday,UTA_1_833_00
12522.0,Thursday,UTA_1_470_01
12524.0,Thursday,UTA_1_470_01
12525.0,Thursday,UTA_1_455_00
12528.0,Thursday,UTA_1_200_00
12532.0,Thursday,UTA_1_209_00
12534.0,Thursday,UTA_1_750_01
12537.0,Thursday,UTA_1_209_00
12541.0,Thursday,UTA_1_33_00
12542.0,Thursday,UTA_1_39_01
12543.0,Thursday,UTA_1_470_01
12544.0,Thursday,UTA_1_455_00
12548.0,Thursday,UTA_1_200_00
12551.0,Thursday,UTA_1_54_00
12553.0,Thursday,UTA_1_750_01
12554.0,Thursday,UTA_1_470_00
12555.0,Thursday,UTA_1_200_00
12557.0,Thursday,UTA_1_750_01
12559.0,Thursday,UTA_1_200_00
12560.0,Thursday,UTA_1_35_00
12561.0,Thursday,UTA_1_470_01
12562.0,Thursday,UTA_1_750_01
12563.0,Thursday,UTA_1_217_00
12565.0,Thursday,UTA_1_54_00
12566.0,Thursday,UTA_1_200_00
12567.0,Thursday,UTA_1_39_01
12568.0,Thursday,UTA_1_470_01
12569.0,Thursday,UTA_1_750_01
12571.0,Thursday,UTA_1_200_01
12572.0,Thursday,UTA_1_35_00
12573.0,Thursday,UTA_1_54_00
12576.0,Thursday,UTA_1_750_01
12578.0,Thursday,UTA_1_217_00
12579.0,Thursday,UTA_1_470_01
12580.0,Thursday,UTA_1_750_01
12581.0,Thursday,UTA_1_39_00
12583.0,Thursday,UTA_1_35_00
12584.0,Thursday,UTA_1_455_00
12586.0,Thursday,UTA_1_54_00
12588.0,Thursday,UTA_1_750_01
12590.0,Thursday,UTA_1_455_00
12592.0,Thursday,UTA_1_35_00
12593.0,Thursday,UTA_1_750_01
12595.0,Thursday,UTA_1_54_00
12596.0,Thursday,UTA_1_750_01
12597.0,Thursday,UTA_1_455_00
12598.0,Thursday,UTA_1_35_00
12601.0,Thursday,UTA_1_217_00
12602.0,Thursday,UTA_1_750_01
12603.0,Thursday,UTA_1_200_01
12604.0,Thursday,UTA_1_35_00
12606.0,Thursday,UTA_1_750_01
12608.0,Thursday,UTA_1_455_00
12610.0,Thursday,UTA_1_750_01
12611.0,Thursday,UTA_1_35_00
12613.0,Thursday,UTA_1_750_01
12615.0,Thursday,UTA_1_750_01
12616.0,Thursday,UTA_1_35_00
12617.0,Thursday,UTA_1_455_00
12619.0,Thursday,UTA_1_750_01
12620.0,Thursday,UTA_1_217_00
12621.0,Thursday,UTA_1_200_01
12622.0,Thursday,UTA_1_209_01
12623.0,Thursday,UTA_1_750_01
12625.0,Thursday,UTA_1_200_01
12626.0,Thursday,UTA_1_39_00
12631.0,Thursday,UTA_1_470_01
12633.0,Thursday,UTA_1_470_01
12635.0,Thursday,UTA_1_850_01
12636.0,Thursday,UTA_1_750_01
12637.0,Thursday,UTA_1_200_01
12647.0,Thursday,UTA_1_217_01
12648.0,Thursday,UTA_1_850_01
12649.0,Thursday,UTA_1_750_01
12651.0,Thursday,UTA_1_35_00
12653.0,Thursday,UTA_1_54_01
12654.0,Thursday,UTA_1_750_01
12656.0,Thursday,UTA_1_850_01
12665.0,Thursday,UTA_1_750_01
12666.0,Thursday,UTA_1_850_01
12667.0,Thursday,UTA_1_455_00
12669.0,Thursday,UTA_1_54_01
12670.0,Thursday,UTA_1_750_01
12671.0,Thursday,UTA_1_455_01
12672.0,Thursday,UTA_1_217_01
12673.0,Thursday,UTA_1_850_01
12674.0,Thursday,UTA_1_750_01
12675.0,Thursday,UTA_1_54_01
12676.0,Thursday,UTA_1_850_01
12677.0,Thursday,UTA_1_750_01
12678.0,Thursday,UTA_1_455_01
12679.0,Thursday,UTA_1_35_01
12680.0,Thursday,UTA_1_217_01
12682.0,Thursday,UTA_1_54_00
12685.0,Thursday,UTA_1_704_01
12686.0,Thursday,UTA_1_850_01
12687.0,Thursday,UTA_1_750_00
12688.0,Thursday,UTA_1_35_01
12689.0,Thursday,UTA_1_850_01
12691.0,Thursday,UTA_1_750_00
12693.0,Thursday,UTA_1_455_01
12694.0,Thursday,UTA_1_33_01
12695.0,Thursday,UTA_1_750_00
12696.0,Thursday,UTA_1_551_00
12698.0,Thursday,UTA_1_217_00
12699.0,Thursday,UTA_1_200_00
12700.0,Thursday,UTA_1_455_01
12703.0,Thursday,UTA_1_455_00
12704.0,Thursday,UTA_1_750_00
12705.0,Thursday,UTA_1_209_00
12706.0,Thursday,UTA_1_200_00
12707.0,Thursday,UTA_1_850_00
12708.0,Thursday,UTA_1_54_00
12709.0,Thursday,UTA_1_750_00
12710.0,Thursday,UTA_1_209_00
12711.0,Thursday,UTA_1_200_00
12712.0,Thursday,UTA_1_750_00
12713.0,Thursday,UTA_1_200_00
12715.0,Thursday,UTA_1_850_00
12717.0,Thursday,UTA_1_750_00
12719.0,Thursday,UTA_1_551_00
12720.0,Thursday,UTA_1_850_00
12722.0,Thursday,UTA_1_217_00
12723.0,Thursday,UTA_1_551_00
12724.0,Thursday,UTA_1_455_01
12726.0,Thursday,UTA_1_750_00
12727.0,Thursday,UTA_1_850_00
12729.0,Thursday,UTA_1_850_00
12730.0,Thursday,UTA_1_750_00
12732.0,Thursday,UTA_1_850_00
12735.0,Thursday,UTA_1_455_00
12736.0,Thursday,UTA_1_455_01
12737.0,Thursday,UTA_1_217_00
12739.0,Thursday,UTA_1_850_00
12740.0,Thursday,UTA_1_750_00
12742.0,Thursday,UTA_1_455_01
12744.0,Thursday,UTA_1_33_00
12746.0,Thursday,UTA_1_750_00
12748.0,Thursday,UTA_1_455_00
12749.0,Thursday,UTA_1_455_01
12750.0,Thursday,UTA_1_750_00
12751.0,Thursday,UTA_1_33_00
12752.0,Thursday,UTA_1_54_01
12753.0,Thursday,UTA_1_750_00
12756.0,Thursday,UTA_1_200_01
12758.0,Thursday,UTA_1_33_00
12759.0,Thursday,UTA_1_551_00
12760.0,Thursday,UTA_1_750_00
12761.0,Thursday,UTA_1_200_01
12762.0,Thursday,UTA_1_54_01
12764.0,Thursday,UTA_1_850_00
12765.0,Thursday,UTA_1_209_01
12766.0,Thursday,UTA_1_35_00
12767.0,Thursday,UTA_1_750_00
12768.0,Thursday,UTA_1_200_01
12769.0,Thursday,UTA_1_551_00
12770.0,Thursday,UTA_1_209_01
12772.0,Thursday,UTA_1_750_00
12773.0,Thursday,UTA_1_54_00
12774.0,Thursday,UTA_1_551_00
12775.0,Thursday,UTA_1_217_01
12776.0,Thursday,UTA_1_830X_01
12777.0,Thursday,UTA_1_35_00
12778.0,Thursday,UTA_1_200_00
12781.0,Thursday,UTA_1_54_00
12782.0,Thursday,UTA_1_217_01
12783.0,Thursday,UTA_1_830X_01
12784.0,Thursday,UTA_1_35_00
12785.0,Thursday,UTA_1_54_00
12786.0,Thursday,UTA_1_830X_01
12789.0,Thursday,UTA_1_830X_01
12791.0,Thursday,UTA_1_35_00
12794.0,Thursday,UTA_1_830X_01
12795.0,Thursday,UTA_1_830X_01
12801.0,Thursday,UTA_1_750_01
12802.0,Thursday,UTA_1_830X_01
12803.0,Thursday,UTA_1_455_00
12805.0,Thursday,UTA_1_750_01
12807.0,Thursday,UTA_1_830X_00
12811.0,Thursday,UTA_1_35_00
12812.0,Thursday,UTA_1_750_01
12814.0,Thursday,UTA_1_35_01
12815.0,Thursday,UTA_1_750_01
12816.0,Thursday,UTA_1_830X_00
12817.0,Thursday,UTA_1_830X_00
12818.0,Thursday,UTA_1_750_01
12819.0,Thursday,UTA_1_54_01
12820.0,Thursday,UTA_1_830X_00
12822.0,Thursday,UTA_1_217_00
12823.0,Thursday,UTA_1_750_01
12824.0,Thursday,UTA_1_830X_00
12827.0,Thursday,UTA_1_830X_01
12828.0,Thursday,UTA_1_54_01
12829.0,Thursday,UTA_1_200_00
12830.0,Thursday,UTA_1_217_00
12832.0,Thursday,UTA_1_217_00
12833.0,Thursday,UTA_1_200_00
12834.0,Thursday,UTA_1_35_01
12836.0,Thursday,UTA_1_830X_01
12838.0,Thursday,UTA_1_830X_01
12839.0,Thursday,UTA_1_35_01
12841.0,Thursday,UTA_1_830X_01
12842.0,Thursday,UTA_1_830X_01
12843.0,Thursday,UTA_1_35_01
12845.0,Thursday,UTA_1_830X_00
12847.0,Thursday,UTA_1_830X_00
12848.0,Thursday,UTA_1_830X_00
12850.0,Friday,UTA_1_834_01
12851.0,Friday,UTA_1_850_01
12853.0,Friday,UTA_1_850_01
12854.0,Friday,UTA_1_834_01
12855.0,Friday,UTA_1_834_01
12856.0,Friday,UTA_1_850_01
12858.0,Friday,UTA_1_834_01
12864.0,Friday,UTA_1_834_00
12865.0,Friday,UTA_1_834_00
12866.0,Friday,UTA_1_834_00
12863.0,Friday,UTA_1_850_00
12868.0,Friday,UTA_1_850_00
12869.0,Friday,UTA_1_850_00
12870.0,Friday,UTA_1_850_00
12871.0,Friday,UTA_1_850_00
12872.0,Friday,UTA_1_850_00
12873.0,Friday,UTA_1_850_01
12874.0,Friday,UTA_1_850_01
12875.0,Friday,UTA_1_850_01
12876.0,Friday,UTA_1_850_01
12877.0,Friday,UTA_1_850_01
12879.0,Friday,UTA_1_850_00
12880.0,Friday,UTA_1_850_00
12881.0,Friday,UTA_1_850_00
12883.0,Friday,UTA_1_850_00
12885.0,Friday,UTA_1_830X_01
12887.0,Friday,UTA_1_830X_01
12889.0,Friday,UTA_1_830X_01
12890.0,Friday,UTA_1_807_00
12891.0,Friday,UTA_1_830X_01
12893.0,Friday,UTA_1_830X_01
12894.0,Friday,UTA_1_830X_01
12895.0,Friday,UTA_1_830X_01
12896.0,Friday,UTA_1_830X_01
12897.0,Friday,UTA_1_830X_01
12898.0,Friday,UTA_1_830X_00
12899.0,Friday,UTA_1_830X_00
12900.0,Friday,UTA_1_830X_00
12901.0,Friday,UTA_1_830X_00
12904.0,Friday,UTA_1_830X_00
12905.0,Friday,UTA_1_830X_00
12906.0,Friday,UTA_1_830X_00
12907.0,Friday,UTA_1_830X_01
12909.0,Friday,UTA_1_830X_01
12910.0,Friday,UTA_1_830X_01
12911.0,Friday,UTA_1_830X_01
12913.0,Friday,UTA_1_830X_00
12914.0,Friday,UTA_1_830X_00
12915.0,Friday,UTA_1_830X_00
12916.0,Friday,UTA_1_830X_00
12917.0,Friday,UTA_1_830X_00
12918.0,Friday,UTA_1_830X_00
12920.0,Friday,UTA_1_830X_01
12923.0,Saturday,UTA_1_704_01
12924.0,Saturday,UTA_1_704_01
12925.0,Saturday,UTA_1_703_01
12926.0,Saturday,UTA_1_704_01
12927.0,Saturday,UTA_1_703_00
12929.0,Saturday,UTA_1_551_00
12930.0,Saturday,UTA_1_704_00
12931.0,Saturday,UTA_1_703_00
12932.0,Saturday,UTA_1_704_00
12933.0,Saturday,UTA_1_704_00
12936.0,Saturday,UTA_1_703_01
12937.0,Saturday,UTA_1_47_01
12938.0,Saturday,UTA_1_704_00
12939.0,Saturday,UTA_1_704_01
12941.0,Saturday,UTA_1_205_01
12944.0,Saturday,UTA_1_47_01
12945.0,Saturday,UTA_1_703_01
12946.0,Saturday,UTA_1_21_00
12947.0,Saturday,UTA_1_830X_01
12948.0,Saturday,UTA_1_205_01
12949.0,Saturday,UTA_1_47_01
12951.0,Saturday,UTA_1_830X_01
12952.0,Saturday,UTA_1_21_01
12953.0,Saturday,UTA_1_205_01
12954.0,Saturday,UTA_1_830X_01
12957.0,Saturday,UTA_1_205_01
12958.0,Saturday,UTA_1_830X_01
12959.0,Saturday,UTA_1_703_01
12960.0,Saturday,UTA_1_704_01
12961.0,Saturday,UTA_1_830X_01
12962.0,Saturday,UTA_1_205_01
12963.0,Saturday,UTA_1_470_00
12964.0,Saturday,UTA_1_830X_01
12965.0,Saturday,UTA_1_703_01
12966.0,Saturday,UTA_1_47_01
12968.0,Saturday,UTA_1_2_01
12969.0,Saturday,UTA_1_704_00
12970.0,Saturday,UTA_1_830X_01
12971.0,Saturday,UTA_1_830X_00
12974.0,Saturday,UTA_1_703_00
12982.0,Saturday,UTA_1_704_00
12987.0,Saturday,UTA_1_47_01
12988.0,Saturday,UTA_1_750_01
12989.0,Saturday,UTA_1_704_00
12990.0,Saturday,UTA_1_704_00
12991.0,Saturday,UTA_1_750_01
12993.0,Saturday,UTA_1_47_01
12994.0,Saturday,UTA_1_830X_00
12995.0,Saturday,UTA_1_47_01
12996.0,Saturday,UTA_1_830X_00
12997.0,Saturday,UTA_1_830X_00
12998.0,Saturday,UTA_1_750_01
12999.0,Saturday,UTA_1_47_01
13001.0,Saturday,UTA_1_830X_00
13002.0,Saturday,UTA_1_21_00
13004.0,Saturday,UTA_1_47_00
13005.0,Saturday,UTA_1_830X_00
13006.0,Saturday,UTA_1_830X_01
13007.0,Saturday,UTA_1_750_01
13008.0,Saturday,UTA_1_21_00
13009.0,Saturday,UTA_1_704_01
13011.0,Saturday,UTA_1_750_01
13012.0,Saturday,UTA_1_470_01
13013.0,Saturday,UTA_1_470_01
13016.0,Saturday,UTA_1_750_01
13017.0,Saturday,UTA_1_470_00
13018.0,Saturday,UTA_1_830X_01
13019.0,Saturday,UTA_1_701_00
13020.0,Saturday,UTA_1_223_00
13021.0,Saturday,UTA_1_830X_01
13024.0,Saturday,UTA_1_47_00
13025.0,Saturday,UTA_1_830X_01
13026.0,Saturday,UTA_1_470_00
13028.0,Saturday,UTA_1_704_01
13029.0,Saturday,UTA_1_703_01
13030.0,Saturday,UTA_1_830X_01
13031.0,Saturday,UTA_1_470_01
13033.0,Saturday,UTA_1_205_00
13034.0,Saturday,UTA_1_470_00
13035.0,Saturday,UTA_1_830X_01
13037.0,Saturday,UTA_1_470_01
13038.0,Saturday,UTA_1_704_01
13039.0,Saturday,UTA_1_830X_01
13040.0,Saturday,UTA_1_470_00
13041.0,Saturday,UTA_1_830X_01
13043.0,Saturday,UTA_1_47_01
13044.0,Saturday,UTA_1_470_01
13046.0,Saturday,UTA_1_205_00
13048.0,Saturday,UTA_1_21_01
13049.0,Saturday,UTA_1_470_00
13050.0,Saturday,UTA_1_704_00
13053.0,Saturday,UTA_1_750_01
13054.0,Saturday,UTA_1_750_01
13055.0,Saturday,UTA_1_223_00
13056.0,Saturday,UTA_1_703_01
13057.0,Saturday,UTA_1_704_00
13059.0,Saturday,UTA_1_47_00
13060.0,Saturday,UTA_1_750_00
13061.0,Saturday,UTA_1_205_00
13062.0,Saturday,UTA_1_704_00
13063.0,Saturday,UTA_1_47_00
13066.0,Saturday,UTA_1_703_01
13068.0,Saturday,UTA_1_704_00
13069.0,Saturday,UTA_1_205_00
13071.0,Saturday,UTA_1_628_01
13072.0,Saturday,UTA_1_704_00
13075.0,Saturday,UTA_1_470_00
13076.0,Saturday,UTA_1_750_01
13077.0,Saturday,UTA_1_704_00
13078.0,Saturday,UTA_1_703_01
13080.0,Saturday,UTA_1_470_00
13081.0,Saturday,UTA_1_703_00
13082.0,Saturday,UTA_1_470_00
13084.0,Saturday,UTA_1_750_01
13085.0,Saturday,UTA_1_470_01
13090.0,Saturday,UTA_1_205_01
13091.0,Saturday,UTA_1_704_01
13093.0,Saturday,UTA_1_47_01
13096.0,Saturday,UTA_1_704_01
13097.0,Saturday,UTA_1_21_01
13098.0,Saturday,UTA_1_205_01
13101.0,Saturday,UTA_1_21_01
13102.0,Saturday,UTA_1_830X_01
13103.0,Saturday,UTA_1_205_01
13104.0,Saturday,UTA_1_704_01
13105.0,Saturday,UTA_1_830X_01
13107.0,Saturday,UTA_1_223_01
13108.0,Saturday,UTA_1_830X_01
13111.0,Saturday,UTA_1_704_01
13112.0,Saturday,UTA_1_47_01
13114.0,Saturday,UTA_1_830X_01
13117.0,Saturday,UTA_1_830X_00
13118.0,Saturday,UTA_1_200_01
13121.0,Saturday,UTA_1_703_00
13124.0,Saturday,UTA_1_47_01
13125.0,Saturday,UTA_1_704_01
13126.0,Saturday,UTA_1_703_00
13128.0,Saturday,UTA_1_640_01
13129.0,Saturday,UTA_1_703_01
13131.0,Saturday,UTA_1_704_00
13136.0,Saturday,UTA_1_704_00
13137.0,Saturday,UTA_1_830X_00
13138.0,Saturday,UTA_1_45_01
13140.0,Saturday,UTA_1_704_00
13145.0,Saturday,UTA_1_628_01
13146.0,Saturday,UTA_1_1_01
13147.0,Saturday,UTA_1_45_01
13148.0,Saturday,UTA_1_201_00
13150.0,Saturday,UTA_1_200_01
13151.0,Saturday,UTA_1_830X_00
13152.0,Saturday,UTA_1_628_01
13153.0,Saturday,UTA_1_470_01
13154.0,Saturday,UTA_1_704_00
13155.0,Saturday,UTA_1_830X_00
13157.0,Saturday,UTA_1_628_01
13158.0,Saturday,UTA_1_45_01
13160.0,Saturday,UTA_1_201_00
13161.0,Saturday,UTA_1_830X_00
13163.0,Saturday,UTA_1_470_01
13164.0,Saturday,UTA_1_830X_01
13169.0,Saturday,UTA_1_201_00
13170.0,Saturday,UTA_1_470_01
13174.0,Saturday,UTA_1_470_01
13175.0,Saturday,UTA_1_205_00
13179.0,Saturday,UTA_1_240_01
13180.0,Saturday,UTA_1_470_01
13181.0,Saturday,UTA_1_830X_01
13182.0,Saturday,UTA_1_628_01
13183.0,Saturday,UTA_1_205_00
13184.0,Saturday,UTA_1_470_01
13185.0,Saturday,UTA_1_830X_01
13187.0,Saturday,UTA_1_509_01
13188.0,Saturday,UTA_1_628_01
13189.0,Saturday,UTA_1_830X_01
13191.0,Saturday,UTA_1_750_00
13194.0,Saturday,UTA_1_45_00
13195.0,Saturday,UTA_1_830X_01
13196.0,Saturday,UTA_1_205_00
13197.0,Saturday,UTA_1_509_01
13198.0,Saturday,UTA_1_830X_01
13201.0,Saturday,UTA_1_45_00
13202.0,Saturday,UTA_1_470_01
13203.0,Saturday,UTA_1_35_00
13204.0,Saturday,UTA_1_200_00
13206.0,Saturday,UTA_1_240_00
13207.0,Saturday,UTA_1_509_01
13208.0,Saturday,UTA_1_45_00
13210.0,Saturday,UTA_1_470_01
13212.0,Saturday,UTA_1_35_00
13216.0,Saturday,UTA_1_218_01
13218.0,Saturday,UTA_1_240_00
13219.0,Saturday,UTA_1_470_01
13221.0,Saturday,UTA_1_628_00
13226.0,Saturday,UTA_1_218_00
13227.0,Saturday,UTA_1_200_00
13228.0,Saturday,UTA_1_509_01
13234.0,Saturday,UTA_1_47_01
13236.0,Saturday,UTA_1_830X_01
13237.0,Saturday,UTA_1_47_01
13238.0,Saturday,UTA_1_200_01
13242.0,Saturday,UTA_1_35_00
13243.0,Saturday,UTA_1_830X_01
13246.0,Saturday,UTA_1_627_00
13247.0,Saturday,UTA_1_830X_01
13248.0,Saturday,UTA_1_640_00
13250.0,Saturday,UTA_1_35_00
13251.0,Saturday,UTA_1_470_01
13255.0,Saturday,UTA_1_35_01
13256.0,Saturday,UTA_1_218_00
13257.0,Saturday,UTA_1_627_01
13258.0,Saturday,UTA_1_218_00
13259.0,Saturday,UTA_1_240_01
13260.0,Saturday,UTA_1_627_01
13262.0,Saturday,UTA_1_830X_00
13264.0,Saturday,UTA_1_830X_00
13265.0,Saturday,UTA_1_218_00
13266.0,Saturday,UTA_1_830X_00
13272.0,Saturday,UTA_1_830X_00
13274.0,Saturday,UTA_1_240_01
13275.0,Saturday,UTA_1_850_01
13280.0,Saturday,UTA_1_240_01
13282.0,Saturday,UTA_1_701_01
13288.0,Saturday,UTA_1_750_00
13290.0,Saturday,UTA_1_850_01
13292.0,Saturday,UTA_1_850_01
13293.0,Saturday,UTA_1_240_00
13294.0,Saturday,UTA_1_750_00
13295.0,Saturday,UTA_1_33_01
13297.0,Saturday,UTA_1_640_01
13299.0,Saturday,UTA_1_750_00
13300.0,Saturday,UTA_1_640_01
13303.0,Saturday,UTA_1_750_00
13304.0,Saturday,UTA_1_200_00
13307.0,Saturday,UTA_1_626_01
13314.0,Saturday,UTA_1_850_01
13316.0,Saturday,UTA_1_33_00
13318.0,Saturday,UTA_1_850_01
13321.0,Saturday,UTA_1_240_01
13322.0,Saturday,UTA_1_850_01
13323.0,Saturday,UTA_1_33_00
13326.0,Saturday,UTA_1_35_00
13327.0,Saturday,UTA_1_35_00
13331.0,Saturday,UTA_1_35_00
13332.0,Saturday,UTA_1_240_01
13334.0,Saturday,UTA_1_35_00
13335.0,Saturday,UTA_1_240_01
13338.0,Saturday,UTA_1_35_00
13341.0,Saturday,UTA_1_35_00
13343.0,Saturday,UTA_1_850_00
13347.0,Saturday,UTA_1_850_00
13349.0,Saturday,UTA_1_240_00
13350.0,Saturday,UTA_1_35_01
13352.0,Saturday,UTA_1_35_01
13353.0,Saturday,UTA_1_240_00
13355.0,Saturday,UTA_1_667_00
13356.0,Saturday,UTA_1_35_01
13357.0,Saturday,UTA_1_667_00
13358.0,Saturday,UTA_1_35_01
13365.0,Saturday,UTA_1_200_00
13367.0,Saturday,UTA_1_200_01
13368.0,Saturday,UTA_1_750_01
13370.0,Saturday,UTA_1_667_00
13372.0,Saturday,UTA_1_750_01
13374.0,Saturday,UTA_1_750_01
13375.0,Saturday,UTA_1_750_01
13377.0,Saturday,UTA_1_701_01
13378.0,Saturday,UTA_1_701_00
13379.0,Saturday,UTA_1_701_00
13380.0,Saturday,UTA_1_701_00
13382.0,Saturday,UTA_1_720_00
13383.0,Saturday,UTA_1_720_00
13384.0,Saturday,UTA_1_720_01
13385.0,Saturday,UTA_1_720_01
13386.0,Saturday,UTA_1_720_01
13389.0,Saturday,UTA_1_720_00
13391.0,Saturday,UTA_1_720_01
13392.0,Saturday,UTA_1_720_01
13395.0,Sunday,UTA_1_701_01
13396.0,Sunday,UTA_1_701_01
13398.0,Sunday,UTA_1_21_01
13399.0,Sunday,UTA_1_21_00
13400.0,Sunday,UTA_1_21_00
13402.0,Sunday,UTA_1_21_01
13405.0,Sunday,UTA_1_21_01
13406.0,Sunday,UTA_1_850_01
13407.0,Sunday,UTA_1_21_01
13408.0,Sunday,UTA_1_703_01
